job-id,C,M,E,T_A,T_est,T_D
job-2552,2,6,6,127723,55,127960
job-2553,4,11,4,127759,17,127835
job-2554,3,12,3,127815,40,127926
job-2555,6,5,6,127867,27,128038
job-2556,3,9,5,127923,14,128139
job-2557,2,4,8,127970,24,128187
job-2558,4,9,6,128024,63,128185
job-2559,5,4,3,128079,16,128275
job-2560,6,4,7,128134,98,128314
job-2561,6,6,4,128185,112,128373
job-2562,5,6,8,128224,27,128282
job-2563,6,8,8,128279,159,128584
job-2564,5,7,3,128346,92,128557
job-2565,4,10,3,128387,20,128622
job-2566,2,8,3,128435,38,128627
job-2567,5,5,8,128494,99,128820
job-2568,1,4,7,128540,113,128810
job-2569,2,9,5,128597,98,128737
job-2570,6,8,7,128642,23,128757
job-2571,4,11,2,128686,18,128938
job-2572,2,5,6,128732,103,129052
job-2573,6,7,3,128785,224,129031
job-2574,2,11,7,128827,60,129103
job-2575,4,6,6,128891,24,128985
job-2576,2,6,2,128962,33,129078
job-2577,6,11,2,129002,306,129389
job-2578,1,10,7,129051,24,129132
job-2579,4,6,5,129098,67,129415
job-2580,1,8,7,129160,48,129496
job-2581,5,6,2,129225,186,129699
job-2582,1,4,4,129264,13,129342
job-2583,6,12,7,129319,18,129631
job-2584,4,10,6,129357,76,129569
job-2585,4,4,5,129406,36,129589
job-2586,5,12,4,129468,174,129756
job-2587,3,10,2,129525,32,129808
job-2588,4,7,2,129566,81,129699
job-2589,5,7,8,129616,272,129941
job-2590,5,4,7,129662,14,129944
job-2591,2,7,7,129715,23,129977
job-2592,2,4,5,129772,32,129912
job-2593,6,5,2,129813,244,130123
job-2594,1,9,4,129861,18,130015
job-2595,1,9,2,129905,169,130194
job-2596,2,6,3,129956,56,130286
job-2597,3,11,7,130004,10,130160
job-2598,1,6,5,130060,52,130137
job-2599,4,4,6,130112,263,130523
job-2600,3,12,2,130151,131,130498
job-2601,1,6,7,130201,84,130287
job-2602,6,6,4,130250,37,130540
job-2603,6,4,5,130304,55,130634
job-2604,3,11,2,130347,68,130692
job-2605,5,8,4,130394,110,130715
job-2606,3,8,8,130450,151,130869
job-2607,1,4,2,130509,29,130556
job-2608,4,6,4,130554,269,130846
job-2609,5,11,8,130603,85,130732
job-2610,3,6,3,130651,370,131140
job-2611,4,6,2,130704,109,130942
job-2612,6,10,6,130757,17,130946
job-2613,4,11,2,130809,13,130962
job-2614,2,5,1,130859,43,131159
job-2615,1,4,8,130910,20,131143
job-2616,2,12,8,130953,56,131225
job-2617,1,6,4,131005,30,131331
job-2618,1,7,8,131047,246,131542
job-2619,3,8,4,131096,83,131328
job-2620,5,7,4,131141,77,131343
job-2621,4,6,7,131200,204,131404
job-2622,6,9,3,131245,39,131396
job-2623,4,12,2,131307,10,131349
job-2624,5,10,2,131369,141,131775
job-2625,6,12,5,131416,26,131696
job-2626,4,11,6,131476,142,131765
job-2627,4,4,5,131522,73,131607
job-2628,3,7,7,131577,98,131830
job-2629,4,11,6,131638,96,131782
job-2630,4,5,1,131695,131,132032
job-2631,6,10,1,131746,66,132012
job-2632,1,6,8,131794,254,132262
job-2633,6,4,3,131855,30,132122
job-2634,4,10,5,131898,559,132678
job-2635,2,10,1,131961,150,132125
job-2636,5,8,1,132011,51,132289
job-2637,6,8,6,132072,93,132421
job-2638,3,8,4,132147,25,132309
job-2639,5,6,8,132198,153,132564
job-2640,3,12,5,132240,100,132537
job-2641,6,11,2,132288,76,132658
job-2642,6,12,1,132326,103,132556
job-2643,2,5,1,132382,87,132696
job-2644,6,10,5,132426,259,132816
job-2645,6,11,1,132476,29,132584
job-2646,4,7,3,132527,10,132652
job-2647,3,9,7,132583,177,132810
job-2648,2,10,3,132627,32,132886
job-2649,5,10,8,132678,82,132941
job-2650,6,5,2,132731,35,132967
job-2651,1,5,5,132788,22,133012
job-2652,3,5,6,132832,30,132975
job-2653,4,12,8,132879,186,133075
job-2654,2,4,4,132921,117,133273
job-2655,6,12,4,132976,157,133377
job-2656,1,9,2,133035,133,133393
job-2657,3,5,1,133089,170,133348
job-2658,4,8,2,133144,58,133266
job-2659,1,5,2,133185,485,133949
job-2660,3,12,6,133227,37,133495
job-2661,2,6,8,133279,123,133654
job-2662,2,11,2,133331,216,133784
job-2663,4,8,1,133378,200,133640
job-2664,2,5,8,133445,22,133473
job-2665,4,11,5,133490,89,133850
job-2666,5,6,8,133540,66,133785
job-2667,2,11,8,133584,44,133824
job-2668,5,8,8,133624,88,133775
job-2669,4,8,5,133673,259,134110
job-2670,1,12,2,133719,55,134012
job-2671,6,5,4,133760,71,133985
job-2672,2,6,2,133809,136,134167
job-2673,6,7,5,133858,20,133932
job-2674,3,12,4,133907,33,134161
job-2675,2,5,3,133958,76,134061
job-2676,2,9,4,134002,108,134406
job-2677,4,12,4,134049,219,134288
job-2678,4,5,5,134093,49,134278
job-2679,2,7,4,134136,34,134332
job-2680,4,9,5,134182,53,134480
job-2681,1,10,1,134227,29,134447
job-2682,3,7,4,134275,192,134571
job-2683,3,6,4,134330,343,134930
job-2684,1,6,8,134378,80,134516
job-2685,2,10,6,134427,165,134634
job-2686,6,10,2,134465,14,134652
job-2687,5,5,5,134516,171,134721
job-2688,5,8,1,134572,16,134759
job-2689,2,11,3,134620,35,134933
job-2690,2,10,7,134667,19,134802
job-2691,3,12,5,134716,20,134849
job-2692,1,7,2,134762,167,135179
job-2693,2,9,3,134823,66,135076
job-2694,2,11,2,134875,136,135143
job-2695,3,12,8,134914,156,135129
job-2696,3,9,1,134959,246,135314
job-2697,6,8,3,135004,14,135193
job-2698,3,9,8,135049,10,135266
job-2699,5,7,2,135091,126,135461
job-2700,5,12,8,135149,26,135265
job-2701,2,5,7,135195,38,135493
job-2702,3,8,6,135249,188,135441
job-2703,1,9,5,135303,125,135637
job-2704,2,7,5,135348,116,135489
job-2705,3,10,5,135389,101,135611
job-2706,1,7,7,135442,69,135565
job-2707,1,8,4,135489,164,135847
job-2708,3,4,6,135543,122,135805
job-2709,2,4,3,135594,65,135899
job-2710,5,8,3,135644,83,135751
job-2711,1,6,7,135699,103,135946
job-2712,1,6,1,135748,92,135849
job-2713,4,9,7,135783,110,136078
job-2714,3,4,8,135832,75,136077
job-2715,4,11,7,135886,38,136102
job-2716,6,6,6,135931,16,136178
job-2717,5,4,7,135974,69,136119
job-2718,1,9,4,136024,100,136241
job-2719,6,7,7,136079,168,136322
job-2720,3,7,3,136113,70,136295
job-2721,2,10,3,136161,20,136399
job-2722,2,7,4,136206,138,136558
job-2723,5,4,1,136247,263,136623
job-2724,2,8,4,136298,109,136562
job-2725,3,11,7,136351,160,136567
job-2726,5,9,5,136395,15,136706
job-2727,1,12,5,136435,91,136729
job-2728,1,8,3,136482,342,136986
job-2729,3,11,1,136537,105,136687
job-2730,3,6,4,136585,35,136802
job-2731,4,5,5,136634,28,136749
job-2732,2,5,5,136682,204,137066
job-2733,3,9,4,136730,11,136953
job-2734,6,10,5,136794,52,136940
job-2735,4,4,2,136843,73,137015
job-2736,2,5,6,136892,67,137226
job-2737,2,4,3,136950,188,137140
job-2738,5,5,5,137008,22,137324
job-2739,3,7,7,137060,162,137313
job-2740,6,4,4,137101,105,137484
job-2741,6,7,3,137151,24,137282
job-2742,6,5,5,137196,25,137414
job-2743,2,11,1,137236,304,137752
job-2744,4,11,3,137284,91,137463
job-2745,1,8,4,137335,18,137509
job-2746,1,6,5,137400,85,137619
job-2747,4,6,6,137448,11,137745
job-2748,3,7,2,137492,35,137689
job-2749,2,4,5,137558,78,137681
job-2750,4,6,7,137606,116,137833
job-2751,2,11,1,137661,61,137804
job-2752,5,4,5,137722,48,137849
job-2753,6,9,2,137776,26,138086
job-2754,4,6,5,137820,27,138066
job-2755,4,9,3,137865,97,138041
job-2756,6,4,7,137924,59,138269
job-2757,6,10,6,137971,13,138064
job-2758,3,12,8,138025,38,138090
job-2759,4,8,2,138082,83,138381
job-2760,6,10,8,138122,96,138456
job-2761,6,9,1,138166,195,138399
job-2762,1,8,4,138208,112,138463
job-2763,2,8,2,138253,55,138512
job-2764,2,5,3,138311,32,138575
job-2765,5,12,1,138362,97,138481
job-2766,2,12,3,138409,105,138615
job-2767,6,11,4,138449,36,138565
job-2768,4,11,6,138496,47,138631
job-2769,1,7,2,138544,89,138831
job-2770,3,6,1,138608,237,139021
job-2771,3,7,5,138653,42,138822
job-2772,6,8,7,138707,23,138909
job-2773,1,10,6,138764,49,139081
job-2774,4,5,6,138819,194,139251
job-2775,4,11,4,138872,134,139097
job-2776,6,9,4,138934,35,139050
job-2777,2,4,2,138983,48,139206
job-2778,4,10,5,139029,382,139636
job-2779,2,10,1,139070,64,139418
job-2780,5,9,8,139112,145,139420
job-2781,6,4,3,139168,86,139371
job-2782,6,10,5,139222,155,139641
job-2783,6,4,8,139290,198,139632
job-2784,2,8,1,139358,51,139658
job-2785,5,10,1,139408,54,139519
job-2786,5,11,8,139475,87,139648
job-2787,3,11,5,139525,48,139821
job-2788,4,7,1,139572,214,139878
job-2789,6,6,8,139610,152,139876
job-2790,1,7,1,139654,62,139993
job-2791,3,12,1,139698,92,139807
job-2792,3,9,1,139728,123,139899
job-2793,2,11,1,139782,323,140251
job-2794,4,9,3,139824,93,140008
job-2795,2,5,2,139877,51,140223
job-2796,2,6,3,139919,49,140095
job-2797,5,5,4,139979,47,140149
job-2798,6,6,7,140030,185,140427
job-2799,2,5,1,140087,255,140512
job-2800,1,7,7,140143,103,140264
job-2801,3,5,1,140197,89,140566
job-2802,4,6,2,140265,121,140607
job-2803,1,6,5,140325,371,140973
job-2804,6,12,8,140367,51,140488
job-2805,1,10,4,140406,135,140568
job-2806,4,9,4,140464,90,140787
job-2807,5,9,3,140509,78,140732
job-2808,3,4,1,140566,60,140814
job-2809,6,10,4,140610,161,140794
job-2810,3,10,1,140663,104,140825
job-2811,5,11,6,140701,28,140874
job-2812,5,7,3,140746,61,140898
job-2813,2,8,2,140787,198,141064
job-2814,6,8,7,140852,475,141479
job-2815,1,11,4,140907,126,141045
job-2816,1,12,8,140964,25,141126
job-2817,1,4,7,141019,71,141103
job-2818,6,8,5,141074,51,141413
job-2819,1,8,6,141122,70,141204
job-2820,2,11,1,141170,17,141276
job-2821,6,9,8,141219,27,141493
job-2822,3,7,1,141273,125,141403
job-2823,1,8,7,141331,91,141678
job-2824,6,6,5,141388,122,141659
job-2825,3,10,3,141448,20,141608
job-2826,6,10,5,141505,58,141669
job-2827,5,12,4,141553,17,141591
job-2828,6,12,1,141602,143,141785
job-2829,5,7,7,141644,77,141855
job-2830,3,8,6,141685,27,141972
job-2831,5,11,5,141727,48,141823
job-2832,3,9,8,141767,62,142069
job-2833,2,4,1,141813,50,142095
job-2834,6,4,4,141880,171,142135
job-2835,4,10,4,141932,244,142402
job-2836,4,5,8,141987,216,142455
job-2837,6,7,8,142036,21,142242
job-2838,3,12,2,142084,98,142324
job-2839,4,5,2,142140,29,142174
job-2840,5,6,8,142191,168,142413
job-2841,5,6,1,142227,138,142532
job-2842,5,6,8,142279,34,142375
job-2843,2,9,8,142329,26,142643
job-2844,6,11,3,142382,32,142455
job-2845,2,7,4,142428,96,142788
job-2846,3,9,5,142494,311,142839
job-2847,2,7,4,142541,99,142719
job-2848,1,4,4,142592,258,142914
job-2849,2,7,2,142634,117,142849
job-2850,4,8,2,142671,28,142807
job-2851,1,10,4,142726,193,143129
job-2852,1,11,3,142779,72,143007
job-2853,3,12,4,142823,77,143174
job-2854,2,11,8,142877,160,143081
job-2855,1,11,6,142919,47,143211
job-2856,2,9,8,142976,118,143250
job-2857,1,6,8,143018,579,143793
job-2858,2,5,7,143064,36,143243
job-2859,1,7,4,143120,308,143666
job-2860,3,10,5,143169,62,143274
job-2861,4,8,7,143210,82,143536
job-2862,2,10,1,143261,187,143488
job-2863,5,5,1,143317,18,143603
job-2864,1,8,2,143372,45,143453
job-2865,5,8,1,143425,35,143583
job-2866,6,11,8,143473,28,143574
job-2867,6,12,3,143522,50,143665
job-2868,3,9,1,143570,323,144041
job-2869,3,9,7,143622,147,143986
job-2870,4,10,6,143664,86,143924
job-2871,2,7,7,143708,58,143874
job-2872,3,12,6,143763,203,144053
job-2873,2,9,6,143805,37,143942
job-2874,3,4,5,143865,10,144091
job-2875,1,12,2,143908,249,144327
job-2876,5,6,6,143949,10,143973
job-2877,1,5,7,143997,212,144304
job-2878,2,7,8,144053,178,144333
job-2879,2,6,3,144104,18,144334
job-2880,1,11,7,144157,44,144210
job-2881,1,6,2,144208,116,144487
job-2882,4,9,6,144260,52,144319
job-2883,4,8,3,144307,45,144414
job-2884,4,8,8,144351,30,144494
job-2885,6,5,2,144398,145,144722
job-2886,5,7,4,144441,52,144738
job-2887,5,11,7,144495,40,144628
job-2888,1,4,3,144550,25,144617
job-2889,5,9,7,144594,456,145133
job-2890,4,7,4,144651,186,144939
job-2891,4,7,7,144703,241,145213
job-2892,3,11,8,144762,162,145189
job-2893,3,9,8,144814,344,145346
job-2894,5,9,7,144871,20,145052
job-2895,1,8,3,144916,65,145235
job-2896,2,10,8,144973,20,145255
job-2897,4,12,1,145032,63,145144
job-2898,3,7,7,145086,92,145471
job-2899,1,10,6,145135,31,145233
job-2900,5,8,6,145190,153,145610
job-2901,2,4,7,145245,15,145516
job-2902,3,10,3,145297,60,145553
job-2903,4,6,8,145344,228,145801
job-2904,2,4,4,145397,12,145515
job-2905,6,5,5,145443,37,145500
job-2906,6,11,1,145481,23,145677
job-2907,4,6,5,145526,73,145758
job-2908,1,10,7,145585,175,145781
job-2909,3,8,7,145635,166,145909
job-2910,6,5,5,145674,108,145927
job-2911,2,4,4,145720,255,146159
job-2912,6,8,8,145781,15,145920
job-2913,3,10,3,145843,110,146007
job-2914,1,10,5,145896,121,146297
job-2915,1,8,7,145940,75,146116
job-2916,6,4,3,145993,10,146264
job-2917,4,11,2,146043,159,146230
job-2918,3,5,2,146085,115,146452
job-2919,3,11,8,146146,50,146231
job-2920,2,7,2,146199,76,146529
job-2921,5,6,6,146243,14,146394
job-2922,3,12,1,146288,65,146433
job-2923,3,12,7,146324,145,146720
job-2924,5,7,4,146366,251,146623
job-2925,3,11,6,146418,89,146694
job-2926,3,12,2,146465,46,146617
job-2927,5,9,1,146518,31,146724
job-2928,1,12,3,146575,212,146878
job-2929,2,6,8,146618,15,146790
job-2930,4,5,6,146669,128,146961
job-2931,4,11,4,146715,24,146930
job-2932,5,12,1,146762,377,147347
job-2933,6,10,1,146807,85,147066
job-2934,6,12,1,146852,62,147099
job-2935,4,7,6,146900,90,147150
job-2936,3,6,4,146942,129,147330
job-2937,4,7,7,146993,113,147221
job-2938,1,8,2,147043,218,147525
job-2939,4,4,1,147093,102,147421
job-2940,5,5,8,147155,21,147423
job-2941,1,4,2,147201,77,147518
job-2942,6,11,4,147261,33,147549
job-2943,6,4,6,147310,68,147488
job-2944,5,9,1,147383,17,147682
job-2945,1,4,7,147433,39,147755
job-2946,5,12,8,147470,14,147648
job-2947,1,10,3,147526,35,147812
job-2948,6,11,5,147575,81,147708
job-2949,4,9,7,147628,35,147949
job-2950,6,4,3,147678,102,147875
job-2951,4,6,4,147720,422,148262
job-2952,3,7,2,147762,44,147871
job-2953,5,5,7,147807,205,148017
job-2954,3,11,3,147862,63,148049
job-2955,2,4,6,147910,34,148003
job-2956,5,5,8,147968,66,148215
job-2957,4,7,4,148005,41,148270
job-2958,4,5,6,148066,55,148405
job-2959,4,4,6,148116,35,148190
job-2960,6,12,6,148164,83,148273
job-2961,3,9,7,148206,282,148676
job-2962,1,12,8,148261,72,148558
job-2963,1,11,7,148318,36,148600
job-2964,2,6,1,148376,85,148733
job-2965,5,4,1,148430,102,148750
job-2966,2,10,2,148489,140,148870
job-2967,1,5,6,148528,13,148743
job-2968,3,10,3,148575,63,148661
job-2969,6,8,4,148641,12,148797
job-2970,5,8,1,148690,74,148862
job-2971,3,7,5,148737,149,149157
job-2972,6,4,8,148786,11,149041
job-2973,2,12,6,148832,167,149006
job-2974,5,8,1,148879,67,149177
job-2975,4,12,7,148936,60,149274
job-2976,5,4,6,148997,126,149266
job-2977,4,12,3,149046,22,149239
job-2978,2,5,2,149098,259,149543
job-2979,3,7,6,149147,171,149585
job-2980,5,5,5,149215,60,149559
job-2981,3,9,7,149264,281,149660
job-2982,5,6,4,149316,14,149333
job-2983,5,10,8,149367,141,149595
job-2984,3,11,3,149418,46,149750
job-2985,4,6,4,149473,91,149579
job-2986,3,4,8,149530,151,149932
job-2987,3,5,4,149582,518,150190
job-2988,2,8,7,149635,44,149770
job-2989,2,8,8,149681,74,149891
job-2990,1,10,2,149732,37,149923
job-2991,3,11,2,149771,19,149951
job-2992,6,12,8,149826,117,150051
job-2993,2,6,6,149872,166,150135
job-2994,1,11,7,149912,12,150069
job-2995,6,5,5,149969,28,150224
job-2996,3,7,2,150020,82,150168
job-2997,6,6,2,150067,73,150184
job-2998,5,7,1,150115,218,150571
job-2999,3,9,5,150163,360,150706
job-3000,5,5,5,150209,260,150487
job-3001,1,12,3,150264,66,150602
job-3002,5,9,8,150315,34,150631
job-3003,1,4,8,150371,117,150699
job-3004,3,6,6,150420,157,150735
job-3005,3,7,7,150461,18,150571
job-3006,6,5,4,150515,10,150814
job-3007,1,5,4,150567,124,150977
job-3008,1,8,6,150608,184,150798
job-3009,3,12,8,150662,98,150833
job-3010,3,7,5,150707,116,151114
job-3011,6,9,4,150751,15,150776
job-3012,1,5,3,150799,68,151095
job-3013,2,4,2,150840,43,151130
job-3014,6,8,4,150891,83,150988
job-3015,5,9,3,150945,21,151023
job-3016,5,12,1,151004,137,151259
job-3017,1,10,6,151059,36,151367
job-3018,5,12,4,151115,138,151298
job-3019,5,5,3,151168,78,151341
job-3020,4,4,4,151212,101,151384
job-3021,6,6,7,151266,39,151591
job-3022,6,7,3,151315,183,151555
job-3023,1,4,5,151361,84,151550
job-3024,1,8,5,151421,90,151636
job-3025,5,8,8,151467,229,151696
job-3026,4,9,6,151534,164,151869
job-3027,6,9,6,151591,52,151830
job-3028,3,10,7,151639,116,151870
job-3029,1,5,1,151684,55,151784
job-3030,3,6,2,151735,72,151902
job-3031,5,10,3,151799,68,151869
job-3032,6,9,7,151840,142,152037
job-3033,5,4,8,151871,42,151959
job-3034,6,9,5,151919,12,152051
job-3035,5,7,1,151983,10,152098
job-3036,3,6,7,152026,76,152374
job-3037,5,6,7,152075,22,152276
job-3038,2,7,2,152112,261,152551
job-3039,3,10,7,152161,13,152185
job-3040,2,6,7,152228,147,152551
job-3041,5,8,8,152283,92,152397
job-3042,6,4,7,152339,195,152665
job-3043,3,4,5,152392,225,152904
job-3044,3,5,7,152436,167,152717
job-3045,6,12,3,152479,38,152786
job-3046,4,4,4,152527,69,152632
job-3047,3,7,7,152579,366,153198
job-3048,6,11,4,152626,51,152893
job-3049,1,11,6,152673,72,152980
job-3050,4,5,3,152729,67,152813
job-3051,1,12,2,152766,49,152985
job-3052,4,7,8,152814,56,153075
job-3053,6,5,2,152863,82,153100
job-3054,2,9,5,152905,17,152926
job-3055,4,5,6,152959,29,153260
job-3056,6,8,6,153007,15,153290
job-3057,3,7,6,153061,67,153326
job-3058,5,11,3,153112,49,153212
job-3059,5,8,8,153164,19,153336
job-3060,1,11,7,153214,36,153416
job-3061,3,6,6,153273,26,153535
job-3062,3,4,4,153317,135,153666
job-3063,5,11,5,153367,96,153574
job-3064,3,7,2,153424,16,153598
job-3065,5,5,1,153470,130,153691
job-3066,3,7,2,153513,46,153681
job-3067,4,4,6,153567,80,153697
job-3068,3,8,7,153621,73,153714
job-3069,3,11,5,153672,118,153915
job-3070,3,10,4,153721,95,153938
job-3071,4,10,4,153777,336,154173
job-3072,2,4,8,153821,22,153999
job-3073,3,11,5,153856,458,154559
job-3074,1,7,2,153912,70,154262
job-3075,1,12,3,153956,17,154203
job-3076,5,4,8,154007,13,154222
job-3077,6,8,2,154050,276,154436
job-3078,6,9,4,154096,17,154253
job-3079,6,12,2,154148,298,154494
job-3080,6,6,6,154193,439,154877
job-3081,3,8,1,154247,363,154855
job-3082,2,4,3,154289,30,154586
job-3083,2,5,4,154338,22,154437
job-3084,4,8,2,154388,96,154566
job-3085,6,7,6,154447,22,154487
job-3086,1,10,5,154496,23,154775
job-3087,1,4,4,154551,287,155104
job-3088,5,5,7,154596,99,154984
job-3089,1,11,7,154650,73,154786
job-3090,1,8,6,154707,155,154944
job-3091,4,9,4,154755,62,155099
job-3092,5,6,1,154793,59,154896
job-3093,4,8,4,154857,15,155114
job-3094,2,9,6,154917,14,155038
job-3095,2,12,1,154971,352,155571
job-3096,3,8,6,155028,12,155152
job-3097,2,6,8,155079,268,155377
job-3098,1,10,5,155126,11,155402
job-3099,3,9,6,155178,65,155341
job-3100,2,4,2,155228,202,155528
job-3101,3,5,4,155275,94,155375
job-3102,1,6,8,155344,12,155448
job-3103,3,11,4,155385,66,155693
job-3104,5,12,2,155435,163,155621
job-3105,2,5,3,155485,112,155808
job-3106,3,4,8,155528,97,155822
job-3107,1,10,6,155578,37,155843
job-3108,4,12,6,155626,144,155811
job-3109,3,8,8,155668,36,155921
job-3110,1,9,6,155716,182,156033
job-3111,3,12,3,155765,14,155865
job-3112,6,12,5,155815,69,156120
job-3113,2,11,7,155866,117,156001
job-3114,6,7,1,155907,34,156233
job-3115,4,7,8,155965,265,156363
job-3116,3,7,5,156013,212,156327
job-3117,5,12,1,156067,51,156398
job-3118,4,9,3,156131,47,156330
job-3119,2,8,3,156173,53,156420
job-3120,4,8,2,156222,92,156471
job-3121,2,8,6,156260,107,156581
job-3122,1,12,5,156305,59,156380
job-3123,1,9,8,156355,361,156789
job-3124,5,8,2,156404,32,156452
job-3125,5,12,3,156460,15,156642
job-3126,3,5,1,156504,36,156583
job-3127,6,4,1,156542,171,156819
job-3128,5,9,7,156589,110,156972
job-3129,5,12,3,156651,11,156934
job-3130,3,10,4,156687,470,157257
job-3131,4,11,1,156732,52,156983
job-3132,5,6,4,156786,32,157029
job-3133,1,5,8,156833,46,157072
job-3134,5,5,1,156875,63,157090
job-3135,5,5,8,156926,148,157277
job-3136,6,11,2,156973,172,157417
job-3137,1,6,1,157027,147,157430
job-3138,3,11,6,157074,144,157289
job-3139,6,9,1,157119,589,157973
job-3140,1,9,3,157160,62,157441
job-3141,3,6,3,157210,28,157529
job-3142,3,7,8,157265,145,157526
job-3143,5,8,7,157333,179,157729
job-3144,2,12,6,157387,17,157450
job-3145,5,5,8,157432,10,157507
job-3146,6,7,3,157475,84,157643
job-3147,1,8,8,157520,127,157691
job-3148,5,6,4,157567,30,157629
job-3149,4,12,3,157615,189,157864
job-3150,5,11,2,157664,331,158248
job-3151,4,11,2,157709,125,157874
job-3152,4,4,5,157759,33,157967
job-3153,2,5,6,157806,22,157840
job-3154,2,8,8,157846,64,158186
job-3155,3,8,5,157900,257,158364
job-3156,4,7,5,157945,186,158225
job-3157,2,10,6,157990,79,158163
job-3158,1,12,2,158038,175,158270
job-3159,2,6,3,158079,222,158592
job-3160,4,10,2,158125,199,158396
job-3161,2,9,4,158181,32,158509
job-3162,1,5,8,158236,34,158278
job-3163,3,9,6,158283,72,158443
job-3164,3,9,6,158335,60,158537
job-3165,4,9,6,158392,47,158473
job-3166,6,11,8,158443,83,158557
job-3167,5,4,2,158488,30,158677
job-3168,5,10,2,158541,27,158696
job-3169,3,5,6,158592,279,158938
job-3170,4,9,2,158635,76,158752
job-3171,1,6,7,158680,98,158970
job-3172,3,11,8,158731,17,158923
job-3173,6,4,7,158787,31,158893
job-3174,3,4,3,158844,61,159180
job-3175,5,7,6,158885,327,159300
job-3176,1,10,6,158943,16,159021
job-3177,5,7,8,158994,17,159149
job-3178,1,11,6,159045,59,159354
job-3179,2,5,8,159104,81,159371
job-3180,1,11,5,159149,84,159406
job-3181,6,11,6,159189,21,159233
job-3182,2,11,1,159248,117,159427
job-3183,4,10,4,159297,29,159471
job-3184,5,7,7,159364,167,159803
job-3185,2,9,7,159410,96,159538
job-3186,1,4,4,159457,287,159998
job-3187,4,9,5,159502,27,159564
job-3188,6,9,6,159547,436,159983
job-3189,6,12,4,159597,160,160012
job-3190,5,11,7,159647,90,159799
job-3191,1,10,3,159718,368,160221
job-3192,5,5,8,159775,88,159944
job-3193,4,11,8,159819,50,160100
job-3194,1,11,8,159863,67,160037
job-3195,1,5,8,159904,163,160318
job-3196,5,5,5,159957,12,160225
job-3197,2,7,8,159993,39,160075
job-3198,3,6,2,160041,12,160170
job-3199,4,10,2,160088,24,160341
job-3200,4,12,3,160133,138,160281
job-3201,1,11,5,160179,17,160416
job-3202,3,12,3,160244,116,160561
job-3203,3,7,3,160295,108,160480
